time_points,initial_state,qfi_values,m_0_values,m_1_values,N,h,J,tau
44668,GS_PHYS,8.050803677709499e-08,0.45568091708134917,0.00016308434138037793,40,0.4,1.0,1.0
45185,GS_PHYS,7.84656942260405e-08,0.45568091707411124,0.00016308434218269413,40,0.4,1.0,1.0
45708,GS_PHYS,9.361660208808291e-08,0.4556809170667869,0.00016308434299835696,40,0.4,1.0,1.0
46238,GS_PHYS,7.814424493321909e-08,0.4556809170593651,0.00016308434382275583,40,0.4,1.0,1.0
46773,GS_PHYS,9.289998850966696e-08,0.4556809170518754,0.00016308434465518717,40,0.4,1.0,1.0
47315,GS_PHYS,9.255463118339029e-08,0.45568091704428504,0.00016308434549900525,40,0.4,1.0,1.0
47863,GS_PHYS,9.220749389558414e-08,0.45568091703661107,0.00016308434635087888,40,0.4,1.0,1.0
48417,GS_PHYS,9.186659055256882e-08,0.45568091702885305,0.00016308434721210157,40,0.4,1.0,1.0
48977,GS_PHYS,7.737256285799882e-08,0.45568091702100777,0.0001630843480825983,40,0.4,1.0,1.0
49545,GS_PHYS,9.120138508751874e-08,0.4556809170130551,0.00016308434896827596,40,0.4,1.0,1.0
50118,GS_PHYS,7.544455833192296e-08,0.4556809170050271,0.0001630843498597212,40,0.4,1.0,1.0
50699,GS_PHYS,8.705609321776673e-08,0.45568091699689156,0.0001630843507623168,40,0.4,1.0,1.0
51286,GS_PHYS,9.023512569464196e-08,0.455680916988668,0.00016308435167684162,40,0.4,1.0,1.0
51880,GS_PHYS,6.447423755605667e-08,0.45568091698034774,0.00016308435260134203,40,0.4,1.0,1.0
52480,GS_PHYS,9.303985657763226e-08,0.45568091697194235,0.00016308435353503266,40,0.4,1.0,1.0
53088,GS_PHYS,6.448883642286908e-08,0.455680916963425,0.00016308435448120494,40,0.4,1.0,1.0
53703,GS_PHYS,9.234512293116913e-08,0.4556809169548128,0.00016308435543809508,40,0.4,1.0,1.0
54325,GS_PHYS,6.450180024786016e-08,0.4556809169460966,0.00016308435640565445,40,0.4,1.0,1.0
54954,GS_PHYS,8.523565087846823e-08,0.45568091693728424,0.00016308435738386084,40,0.4,1.0,1.0
55590,GS_PHYS,8.813434534774578e-08,0.45568091692837304,0.0001630843583739728,40,0.4,1.0,1.0
56234,GS_PHYS,8.785093617004716e-08,0.45568091691935,0.0001630843593752259,40,0.4,1.0,1.0
56885,GS_PHYS,6.453501106960844e-08,0.4556809169102308,0.00016308436039007835,40,0.4,1.0,1.0
57543,GS_PHYS,8.729277399630114e-08,0.4556809169010096,0.00016308436141214145,40,0.4,1.0,1.0
58210,GS_PHYS,8.702285552772976e-08,0.4556809168916627,0.0001630843624501138,40,0.4,1.0,1.0
58884,GS_PHYS,1.0896309445531138e-07,0.45568091688221796,0.0001630843634983975,40,0.4,1.0,1.0
59566,GS_PHYS,8.64894680696763e-08,0.4556809168726604,0.000163084364559829,40,0.4,1.0,1.0
60255,GS_PHYS,8.622799686170216e-08,0.4556809168630066,0.00016308436563098884,40,0.4,1.0,1.0
60953,GS_PHYS,8.596988702677651e-08,0.4556809168532254,0.00016308436671751882,40,0.4,1.0,1.0
61659,GS_PHYS,6.459429266514377e-08,0.4556809168433296,0.0001630843678158871,40,0.4,1.0,1.0
62373,GS_PHYS,8.546512495840383e-08,0.45568091683332046,0.00016308436892487066,40,0.4,1.0,1.0
63095,GS_PHYS,8.52191499165076e-08,0.45568091682320244,0.00016308437005006104,40,0.4,1.0,1.0
63826,GS_PHYS,8.497676487919725e-08,0.455680916812954,0.0001630843711870139,40,0.4,1.0,1.0
64565,GS_PHYS,8.473578750419917e-08,0.45568091680259715,0.00016308437233708006,40,0.4,1.0,1.0
65313,GS_PHYS,8.449881926863753e-08,0.4556809167921091,0.0001630843734997639,40,0.4,1.0,1.0
66069,GS_PHYS,8.426633113350531e-08,0.4556809167815127,0.00016308437467512648,40,0.4,1.0,1.0
66834,GS_PHYS,8.403567956301384e-08,0.45568091677078576,0.00016308437586742692,40,0.4,1.0,1.0
67608,GS_PHYS,8.380878048490066e-08,0.4556809167599347,0.00016308437707229366,40,0.4,1.0,1.0
68391,GS_PHYS,1.0499810597409843e-07,0.45568091674895755,0.00016308437828922994,40,0.4,1.0,1.0
69183,GS_PHYS,8.336470682655759e-08,0.45568091673785227,0.00016308437951925852,40,0.4,1.0,1.0
69984,GS_PHYS,8.31467208453229e-08,0.45568091672661976,0.00016308438076874566,40,0.4,1.0,1.0
70794,GS_PHYS,1.0349551319131659e-07,0.4556809167152611,0.00016308438202869148,40,0.4,1.0,1.0
71614,GS_PHYS,1.0300931158287618e-07,0.4556809167037616,0.00016308438330443764,40,0.4,1.0,1.0
72443,GS_PHYS,6.472973820421049e-08,0.45568091669213817,0.0001630843845940217,40,0.4,1.0,1.0
73282,GS_PHYS,1.0205674947986123e-07,0.45568091668036886,0.00016308438589949652,40,0.4,1.0,1.0
74131,GS_PHYS,6.474983616996037e-08,0.4556809166684633,0.00016308438722010266,40,0.4,1.0,1.0
74989,GS_PHYS,8.19040680820642e-08,0.4556809166564283,0.00016308438855321816,40,0.4,1.0,1.0
75857,GS_PHYS,8.170606421343819e-08,0.45568091664425336,0.00016308438990418617,40,0.4,1.0,1.0
76736,GS_PHYS,8.373250180223031e-08,0.45568091663192156,0.0001630843912734284,40,0.4,1.0,1.0
77624,GS_PHYS,8.351318987127202e-08,0.45568091661946486,0.00016308439265535352,40,0.4,1.0,1.0
78523,GS_PHYS,6.480722223796757e-08,0.45568091660685434,0.00016308439405302578,40,0.4,1.0,1.0
79432,GS_PHYS,8.094513137605719e-08,0.4556809165941001,0.0001630843954681757,40,0.4,1.0,1.0
80352,GS_PHYS,9.620248987593186e-08,0.4556809165811919,0.00016308439689956337,40,0.4,1.0,1.0
81283,GS_PHYS,8.05812978355354e-08,0.45568091656813114,0.00016308439834825661,40,0.4,1.0,1.0
82224,GS_PHYS,9.768650721863168e-08,0.4556809165549248,0.00016308439981188027,40,0.4,1.0,1.0
83176,GS_PHYS,8.022635266797428e-08,0.4556809165415654,0.00016308440129327652,40,0.4,1.0,1.0
84139,GS_PHYS,8.005314653095187e-08,0.4556809165280523,0.00016308440279038793,40,0.4,1.0,1.0
85113,GS_PHYS,7.988020367218156e-08,0.45568091651438447,0.00016308440430679952,40,0.4,1.0,1.0
86099,GS_PHYS,8.166615764160838e-08,0.4556809165005434,0.00016308440583893898,40,0.4,1.0,1.0
87096,GS_PHYS,7.954640799372402e-08,0.45568091648654896,0.00016308440739268987,40,0.4,1.0,1.0
88104,GS_PHYS,7.938332714807064e-08,0.4556809164724001,0.0001630844089600389,40,0.4,1.0,1.0
89125,GS_PHYS,7.922234087253797e-08,0.45568091645806863,0.00016308441054779522,40,0.4,1.0,1.0
90157,GS_PHYS,7.906293080594382e-08,0.4556809164435792,0.0001630844121517096,40,0.4,1.0,1.0
91201,GS_PHYS,7.890520139209393e-08,0.4556809164289238,0.00016308441377663324,40,0.4,1.0,1.0
92257,GS_PHYS,9.390273902443469e-08,0.455680916414099,0.00016308441542330353,40,0.4,1.0,1.0
93325,GS_PHYS,9.355579738739183e-08,0.4556809163991039,0.00016308441708364624,40,0.4,1.0,1.0
94406,GS_PHYS,9.514057485100019e-08,0.4556809163839219,0.00016308441876509462,40,0.4,1.0,1.0
95499,GS_PHYS,9.477653397772239e-08,0.4556809163685749,0.00016308442046551204,40,0.4,1.0,1.0
96605,GS_PHYS,9.253828228508744e-08,0.45568091635304286,0.00016308442218479073,40,0.4,1.0,1.0
97723,GS_PHYS,9.220856396491409e-08,0.4556809163373419,0.00016308442392684447,40,0.4,1.0,1.0
98855,GS_PHYS,9.371186720507838e-08,0.4556809163214404,0.00016308442568717109,40,0.4,1.0,1.0
100000,GS_PHYS,8.977912060546874e-08,0.4556809163053564,0.00016308442746890972,40,0.4,1.0,1.0
101157,GS_PHYS,7.759559444137836e-08,0.45568091628910556,0.00016308442926838,40,0.4,1.0,1.0
102329,GS_PHYS,9.093805489945655e-08,0.4556809162726404,0.00016308443109204485,40,0.4,1.0,1.0
103514,GS_PHYS,8.72180932850511e-08,0.4556809162559909,0.00016308443293651804,40,0.4,1.0,1.0
104712,GS_PHYS,8.696119012557729e-08,0.4556809162391592,0.0001630844348000548,40,0.4,1.0,1.0
105925,GS_PHYS,9.003215249322728e-08,0.4556809162221169,0.00016308443668712133,40,0.4,1.0,1.0
107151,GS_PHYS,8.973975373202126e-08,0.45568091620488876,0.00016308443859499588,40,0.4,1.0,1.0
108392,GS_PHYS,1.1771550554830998e-07,0.4556809161874469,0.00016308444052565708,40,0.4,1.0,1.0
109647,GS_PHYS,8.916424176766226e-08,0.45568091616981066,0.0001630844424761725,40,0.4,1.0,1.0
110917,GS_PHYS,8.888427611817847e-08,0.4556809161519609,0.0001630844444522028,40,0.4,1.0,1.0
112201,GS_PHYS,9.177944266941279e-08,0.45568091613391104,0.00016308444645062313,40,0.4,1.0,1.0
113501,GS_PHYS,9.146434696525691e-08,0.45568091611563677,0.0001630844484713831,40,0.4,1.0,1.0
114815,GS_PHYS,6.526021912095489e-08,0.4556809160971646,0.00016308445051752552,40,0.4,1.0,1.0
116144,GS_PHYS,8.780276381944266e-08,0.4556809160784785,0.0001630844525867415,40,0.4,1.0,1.0
117489,GS_PHYS,8.75414959925879e-08,0.45568091605956873,0.00016308445467807104,40,0.4,1.0,1.0
118850,GS_PHYS,8.728543214075566e-08,0.45568091604042954,0.000163084456796218,40,0.4,1.0,1.0
120226,GS_PHYS,8.703191020395647e-08,0.4556809160210789,0.0001630844589370635,40,0.4,1.0,1.0
121618,GS_PHYS,6.534442326738949e-08,0.4556809160015021,0.00016308446110299135,40,0.4,1.0,1.0
123026,GS_PHYS,8.653631113288857e-08,0.4556809159816987,0.00016308446329385274,40,0.4,1.0,1.0
124451,GS_PHYS,8.629394439512415e-08,0.45568091596165416,0.00016308446550742373,40,0.4,1.0,1.0
125892,GS_PHYS,8.605656805485358e-08,0.45568091594138316,0.00016308446775306246,40,0.4,1.0,1.0
127350,GS_PHYS,8.582063514964843e-08,0.45568091592087195,0.00016308447002021884,40,0.4,1.0,1.0
128824,GS_PHYS,8.558987684369025e-08,0.45568091590013327,0.00016308447231456606,40,0.4,1.0,1.0
130316,GS_PHYS,8.536139309037195e-08,0.45568091587913917,0.00016308447463595708,40,0.4,1.0,1.0
131825,GS_PHYS,8.513717772213027e-08,0.45568091585790593,0.00016308447698226111,40,0.4,1.0,1.0
133352,GS_PHYS,8.491577938202337e-08,0.45568091583641424,0.00016308447935947196,40,0.4,1.0,1.0
134896,GS_PHYS,8.469772039768628e-08,0.4556809158146827,0.0001630844817623836,40,0.4,1.0,1.0
136458,GS_PHYS,8.448293261117761e-08,0.45568091579269654,0.00016308448419116993,40,0.4,1.0,1.0
138038,GS_PHYS,8.427094171199297e-08,0.4556809157704542,0.00016308448665079228,40,0.4,1.0,1.0
139636,GS_PHYS,8.406309148021674e-08,0.4556809157479572,0.00016308448913673196,40,0.4,1.0,1.0
141253,GS_PHYS,8.385845228228189e-08,0.4556809157251914,0.00016308449165013673,40,0.4,1.0,1.0
142889,GS_PHYS,8.606258872090721e-08,0.4556809157021567,0.00016308449419627643,40,0.4,1.0,1.0
144543,GS_PHYS,8.345616409817702e-08,0.4556809156788633,0.00016308449677077396,40,0.4,1.0,1.0
146217,GS_PHYS,8.326102458823819e-08,0.45568091565528707,0.00016308449937480485,40,0.4,1.0,1.0
147910,GS_PHYS,6.56731639234663e-08,0.45568091563143864,0.0001630845020082497,40,0.4,1.0,1.0
149623,GS_PHYS,1.0215807014992337e-07,0.45568091560730933,0.00016308450467193285,40,0.4,1.0,1.0
151356,GS_PHYS,8.269137796127473e-08,0.4556809155828943,0.00016308450737048465,40,0.4,1.0,1.0
153108,GS_PHYS,6.573762530086939e-08,0.4556809155582095,0.000163084510096935,40,0.4,1.0,1.0
154881,GS_PHYS,8.232630782603595e-08,0.4556809155332271,0.00016308451285303172,40,0.4,1.0,1.0
156675,GS_PHYS,1.0042513866034188e-07,0.4556809155079481,0.00016308451564802997,40,0.4,1.0,1.0
158489,GS_PHYS,8.197226017738328e-08,0.4556809154823812,0.00016308451846751073,40,0.4,1.0,1.0
160324,GS_PHYS,7.97134596187116e-08,0.45568091545651457,0.00016308452132300842,40,0.4,1.0,1.0
162181,GS_PHYS,8.163074444744485e-08,0.45568091543033706,0.0001630845242093809,40,0.4,1.0,1.0
164058,GS_PHYS,9.87941309179992e-08,0.4556809154038741,0.0001630845271330554,40,0.4,1.0,1.0
165958,GS_PHYS,8.333453525539685e-08,0.45568091537708455,0.0001630845300882755,40,0.4,1.0,1.0
167880,GS_PHYS,9.582394967419031e-08,0.4556809153499818,0.0001630845330800221,40,0.4,1.0,1.0
169824,GS_PHYS,7.901790720873721e-08,0.4556809153225661,0.0001630845361038663,40,0.4,1.0,1.0
171790,GS_PHYS,9.941667570786266e-08,0.45568091529483673,0.0001630845391627285,40,0.4,1.0,1.0
173780,GS_PHYS,8.260049071013919e-08,0.45568091526676546,0.00016308454225820446,40,0.4,1.0,1.0
175792,GS_PHYS,8.051472034779541e-08,0.4556809152383804,0.0001630845453892388,40,0.4,1.0,1.0
177827,GS_PHYS,9.616798978368618e-08,0.45568091520967036,0.0001630845485535456,40,0.4,1.0,1.0
179887,GS_PHYS,8.20818595588661e-08,0.45568091518060055,0.0001630845517585716,40,0.4,1.0,1.0
181970,GS_PHYS,9.347595493327099e-08,0.4556809151512028,0.00016308455500056994,40,0.4,1.0,1.0
184077,GS_PHYS,9.512745568751525e-08,0.4556809151214649,0.00016308455827811764,40,0.4,1.0,1.0
186208,GS_PHYS,9.479044939629248e-08,0.4556809150913824,0.000163084561592998,40,0.4,1.0,1.0
188364,GS_PHYS,9.445856706115615e-08,0.45568091506094355,0.0001630845649481627,40,0.4,1.0,1.0
190546,GS_PHYS,7.95234849044508e-08,0.4556809150301344,0.00016308456834319835,40,0.4,1.0,1.0
192752,GS_PHYS,9.38113652329366e-08,0.4556809149989828,0.00016308457177560063,40,0.4,1.0,1.0
194984,GS_PHYS,7.926153946150899e-08,0.4556809149674593,0.00016308457524799174,40,0.4,1.0,1.0
197242,GS_PHYS,8.081677713578637e-08,0.4556809149355649,0.00016308457876116969,40,0.4,1.0,1.0
199526,GS_PHYS,9.287692680567608e-08,0.45568091490329915,0.0001630845823142592,40,0.4,1.0,1.0
201836,GS_PHYS,7.888523373813522e-08,0.455680914870662,0.0001630845859075136,40,0.4,1.0,1.0
204173,GS_PHYS,9.227751884088733e-08,0.45568091483764067,0.00016308458954595413,40,0.4,1.0,1.0
206538,GS_PHYS,9.547705263232766e-08,0.45568091480421485,0.00016308459322428304,40,0.4,1.0,1.0
208929,GS_PHYS,9.16983629325302e-08,0.45568091477042244,0.00016308459694589633,40,0.4,1.0,1.0
211348,GS_PHYS,6.365606838553603e-08,0.455680914736223,0.000163084600707223,40,0.4,1.0,1.0
213796,GS_PHYS,9.448957510360501e-08,0.4556809147016117,0.000163084604516108,40,0.4,1.0,1.0
216271,GS_PHYS,6.378093749715944e-08,0.45568091466661614,0.00016308460836835306,40,0.4,1.0,1.0
218776,GS_PHYS,6.933680881335386e-08,0.45568091463118715,0.00016308461226258313,40,0.4,1.0,1.0
221309,GS_PHYS,9.032687191192759e-08,0.4556809145953603,0.0001630846162069516,40,0.4,1.0,1.0
223872,GS_PHYS,1.1725016979012577e-07,0.45568091455910065,0.00016308462019314768,40,0.4,1.0,1.0
226464,GS_PHYS,8.980798638683737e-08,0.45568091452242737,0.00016308462422450122,40,0.4,1.0,1.0
229086,GS_PHYS,6.668897542442832e-08,0.4556809144853233,0.00016308462830575687,40,0.4,1.0,1.0
231739,GS_PHYS,8.930642215865144e-08,0.45568091444777875,0.00016308463243084603,40,0.4,1.0,1.0
234422,GS_PHYS,8.906146456712725e-08,0.4556809144097973,0.0001630846366068639,40,0.4,1.0,1.0
237137,GS_PHYS,6.678965448576133e-08,0.45568091437135994,0.00016308464082807618,40,0.4,1.0,1.0
239883,GS_PHYS,9.152073312177664e-08,0.45568091433247915,0.00016308464510057935,40,0.4,1.0,1.0
242661,GS_PHYS,8.835233672262992e-08,0.4556809142931398,0.00016308464942724475,40,0.4,1.0,1.0
245470,GS_PHYS,6.68940273469717e-08,0.455680914253349,0.0001630846537958074,40,0.4,1.0,1.0
248313,GS_PHYS,8.789769434836292e-08,0.45568091421307527,0.00016308465821633853,40,0.4,1.0,1.0
251188,GS_PHYS,8.767615456136386e-08,0.45568091417233847,0.00016308466269060237,40,0.4,1.0,1.0
254097,GS_PHYS,6.700194307564699e-08,0.45568091413111567,0.0001630846672147185,40,0.4,1.0,1.0
257039,GS_PHYS,8.724455149914454e-08,0.45568091408941563,0.00016308467179105,40,0.4,1.0,1.0
260015,GS_PHYS,8.703524974575151e-08,0.45568091404723055,0.00016308467642377756,40,0.4,1.0,1.0
263026,GS_PHYS,8.682925526431174e-08,0.4556809140045381,0.00016308468110713472,40,0.4,1.0,1.0
266072,GS_PHYS,8.662597854658868e-08,0.45568091396134286,0.00016308468584764202,40,0.4,1.0,1.0
269153,GS_PHYS,8.642585005786509e-08,0.4556809139176421,0.00016308469063787482,40,0.4,1.0,1.0
272270,GS_PHYS,8.623030696559076e-08,0.4556809138734271,0.0001630846954899498,40,0.4,1.0,1.0
275422,GS_PHYS,8.854730384253837e-08,0.4556809138287049,0.00016308470039347252,40,0.4,1.0,1.0
278612,GS_PHYS,8.83267204342784e-08,0.45568091378343595,0.000163084705356753,40,0.4,1.0,1.0
281838,GS_PHYS,8.566444459002147e-08,0.45568091373764685,0.00016308471037607418,40,0.4,1.0,1.0
285101,GS_PHYS,8.548134165533763e-08,0.45568091369132785,0.0001630847154523942,40,0.4,1.0,1.0
288403,GS_PHYS,8.530450563609932e-08,0.4556809136444423,0.00016308472058819708,40,0.4,1.0,1.0
291742,GS_PHYS,8.512818970897166e-08,0.45568091359702095,0.0001630847257847845,40,0.4,1.0,1.0
295120,GS_PHYS,8.495602173698932e-08,0.455680913549039,0.00016308473103957276,40,0.4,1.0,1.0
298538,GS_PHYS,8.478698929730605e-08,0.4556809135004788,0.00016308473635629392,40,0.4,1.0,1.0
301995,GS_PHYS,8.462186496774504e-08,0.4556809134513567,0.0001630847417351488,40,0.4,1.0,1.0
305492,GS_PHYS,1.0576443128079711e-07,0.4556809134016525,0.00016308474717681155,40,0.4,1.0,1.0
309029,GS_PHYS,8.429951083189045e-08,0.45568091335137506,0.00016308475267827748,40,0.4,1.0,1.0
312607,GS_PHYS,8.63181964293332e-08,0.45568091330049854,0.00016308475824602134,40,0.4,1.0,1.0
316227,GS_PHYS,1.0207347791483669e-07,0.45568091324901905,0.0001630847638763394,40,0.4,1.0,1.0
319889,GS_PHYS,8.174647839479303e-08,0.45568091319692944,0.00016308476957437173,40,0.4,1.0,1.0
323593,GS_PHYS,8.162606812454238e-08,0.45568091314422954,0.00016308477533610172,40,0.4,1.0,1.0
327340,GS_PHYS,8.561484005650502e-08,0.4556809130909074,0.00016308478116713876,40,0.4,1.0,1.0
331131,GS_PHYS,1.0055556770751325e-07,0.45568091303694996,0.0001630847870622832,40,0.4,1.0,1.0
334965,GS_PHYS,8.528333473735247e-08,0.45568091298236696,0.0001630847930290391,40,0.4,1.0,1.0
338844,GS_PHYS,8.313259049448489e-08,0.45568091292712953,0.0001630847990647423,40,0.4,1.0,1.0
342767,GS_PHYS,9.734635753911471e-08,0.4556809128712554,0.00016308480516535052,40,0.4,1.0,1.0
346736,GS_PHYS,9.702905021581002e-08,0.45568091281471085,0.00016308481134396437,40,0.4,1.0,1.0
350751,GS_PHYS,8.274428506344238e-08,0.45568091275750255,0.00016308481759035948,40,0.4,1.0,1.0
354813,GS_PHYS,8.262055547944844e-08,0.4556809126996068,0.0001630848239079552,40,0.4,1.0,1.0
358921,GS_PHYS,8.249915031063179e-08,0.4556809126410436,0.00016308483029797634,40,0.4,1.0,1.0
363078,GS_PHYS,9.581759453704824e-08,0.45568091258176635,0.0001630848367671819,40,0.4,1.0,1.0
367282,GS_PHYS,9.749948584841076e-08,0.4556809125218052,0.00016308484330738727,40,0.4,1.0,1.0
371535,GS_PHYS,9.718776890818678e-08,0.45568091246113146,0.00016308484992301684,40,0.4,1.0,1.0
375837,GS_PHYS,9.688224929439069e-08,0.4556809123997443,0.00016308485661756106,40,0.4,1.0,1.0
380189,GS_PHYS,8.36867557086723e-08,0.45568091233762853,0.00016308486338721244,40,0.4,1.0,1.0
384591,GS_PHYS,9.817695433575974e-08,0.455680912274782,0.0001630848702368237,40,0.4,1.0,1.0
389045,GS_PHYS,9.599854191747459e-08,0.455680912211176,0.00016308487716300835,40,0.4,1.0,1.0
393550,GS_PHYS,9.571519889634326e-08,0.45568091214682543,0.00016308488417339783,40,0.4,1.0,1.0
398107,GS_PHYS,8.319725653801044e-08,0.4556809120817184,0.00016308489126383685,40,0.4,1.0,1.0
402717,GS_PHYS,8.143685734191229e-08,0.4556809120158344,0.0001630848984374461,40,0.4,1.0,1.0
407380,GS_PHYS,6.601230866145039e-08,0.4556809119491735,0.00016308490568949508,40,0.4,1.0,1.0
412097,GS_PHYS,9.463117436800649e-08,0.45568091188172427,0.0001630849130281827,40,0.4,1.0,1.0
416869,GS_PHYS,9.437369546919834e-08,0.4556809118134707,0.0001630849204512827,40,0.4,1.0,1.0
421696,GS_PHYS,6.910670485133393e-08,0.4556809117444124,0.00016308492796300033,40,0.4,1.0,1.0
426579,GS_PHYS,9.386879250497498e-08,0.45568091167453123,0.00016308493555727138,40,0.4,1.0,1.0
431519,GS_PHYS,1.220533669374655e-07,0.4556809116038164,0.00016308494324370864,40,0.4,1.0,1.0
436515,GS_PHYS,9.338657748617472e-08,0.45568091153228235,0.00016308495101789304,40,0.4,1.0,1.0
441570,GS_PHYS,1.2079776598892403e-07,0.4556809114598776,0.0001630849588830828,40,0.4,1.0,1.0
446683,GS_PHYS,6.942163811724902e-08,0.45568091138662536,0.00016308496683624228,40,0.4,1.0,1.0
451855,GS_PHYS,6.948644762534773e-08,0.4556809113125043,0.0001630849748864377,40,0.4,1.0,1.0
457088,GS_PHYS,9.247751440444078e-08,0.4556809112374852,0.00016308498302489982,40,0.4,1.0,1.0
462381,GS_PHYS,1.184130870944272e-07,0.45568091116158593,0.00016308499125499543,40,0.4,1.0,1.0
467735,GS_PHYS,8.907970551280317e-08,0.45568091108478725,0.00016308499958779532,40,0.4,1.0,1.0
473151,GS_PHYS,9.482506949744684e-08,0.4556809110070764,0.0001630850080163976,40,0.4,1.0,1.0
478630,GS_PHYS,1.134300561288583e-07,0.4556809109284344,0.00016308501654038952,40,0.4,1.0,1.0
484172,GS_PHYS,1.1618917785193059e-07,0.4556809108488677,0.00016308502515577152,40,0.4,1.0,1.0
489778,GS_PHYS,9.124725749224615e-08,0.4556809107683538,0.00016308503387882785,40,0.4,1.0,1.0
495450,GS_PHYS,1.1513544578610405e-07,0.45568091068686645,0.00016308504270442503,40,0.4,1.0,1.0
501187,GS_PHYS,1.1462189518437644e-07,0.4556809106044197,0.00016308505162916653,40,0.4,1.0,1.0
506990,GS_PHYS,1.1411857026359757e-07,0.4556809105209966,0.0001630850606549966,40,0.4,1.0,1.0
512861,GS_PHYS,9.051244834801568e-08,0.45568091043656817,0.00016308506978927051,40,0.4,1.0,1.0
518800,GS_PHYS,9.033900312413339e-08,0.45568091035113056,0.00016308507903448622,40,0.4,1.0,1.0
524807,GS_PHYS,9.017063078526188e-08,0.4556809102646893,0.00016308508837329093,40,0.4,1.0,1.0
530884,GS_PHYS,9.000548975753417e-08,0.45568091017720985,0.00016308509782903701,40,0.4,1.0,1.0
537031,GS_PHYS,8.984401853083873e-08,0.4556809100886907,0.0001630851073916112,40,0.4,1.0,1.0
543250,GS_PHYS,8.968703997878832e-08,0.45568090999910427,0.00016308511706967233,40,0.4,1.0,1.0
549540,GS_PHYS,8.953456481581119e-08,0.4556809099084635,0.00016308512685448694,40,0.4,1.0,1.0
555904,GS_PHYS,8.938464916599843e-08,0.45568090981672427,0.00016308513675131127,40,0.4,1.0,1.0
562341,GS_PHYS,8.923994114604657e-08,0.4556809097238996,0.00016308514676792728,40,0.4,1.0,1.0
568852,GS_PHYS,7.096192538951353e-08,0.4556809096299695,0.00016308515689974142,40,0.4,1.0,1.0
575439,GS_PHYS,9.134946169118895e-08,0.4556809095349118,0.0001630851671427416,40,0.4,1.0,1.0
582103,GS_PHYS,8.882610624077987e-08,0.45568090943870676,0.00016308517751316697,40,0.4,1.0,1.0
588843,GS_PHYS,8.869650862313704e-08,0.4556809093413654,0.00016308518799222106,40,0.4,1.0,1.0
595662,GS_PHYS,8.856999944505357e-08,0.45568090924284566,0.00016308519860591398,40,0.4,1.0,1.0
602559,GS_PHYS,9.071705882365483e-08,0.4556809091431647,0.00016308520933522555,40,0.4,1.0,1.0
609536,GS_PHYS,1.0969359346231255e-07,0.4556809090422817,0.0001630852201892394,40,0.4,1.0,1.0
616595,GS_PHYS,1.0683767998491052e-07,0.4556809089401746,0.00016308523116825664,40,0.4,1.0,1.0
623734,GS_PHYS,8.595161321121398e-08,0.45568090883687146,0.0001630852422784962,40,0.4,1.0,1.0
630957,GS_PHYS,9.014994203406016e-08,0.45568090873231054,0.00016308525351211022,40,0.4,1.0,1.0
